"","TB_USCH","TB_USJP","TB_USUK","M3_USCH","M3_USJP","M3_USUK","UN_USCH","UN_USJP","UN_USUK","M1_USCH","M1_USJP","M1_USUK","CPI_USCH","CPI_USJP","CPI_USUK","T_USCH","T_USJP","T_USUK","EX_UKUS","EX_JPUS","EX_CHUS"
"1991-03-01",0.356689802834867,0.22958917841299,2.11334582352941,0.0788831227906765,0.0303694753462758,0.0642800381004358,-0.0275352889208979,0.00648243343204374,-0.38763521362678,0.0920623117389503,0.0328753298305207,0.0726220505874768,-0.0979886633865428,-0.409117936191772,-0.267941465603532,-0.260789301049069,-0.0883051303456141,-0.380235822388573,0.0674956774351469,0.046357016586126,0.086419921191693
"1991-04-01",0.11327172630165,-0.107837726080046,1.21356941176471,0.029291037453156,-0.000548745551919205,0.0419153940813337,-0.265566695323866,-0.0306973853826892,-0.418932679500336,0.0377526292560665,0.0294210981031153,0.0490644383576508,-0.0458272696129467,-0.225928768077934,-0.825928768077942,-0.01952791061505,-0.0116712406672314,0.125621160417127,0.0393495296645311,-0.00441650196086877,0.0297666911735435
"1991-05-01",-0.50228642167511,-0.0251632921030752,0.746319705882354,0.01104333460289,0.00379843575043374,0.0133250128561253,0.0862672977624574,0.246855336115399,0.0821494537624577,0.00102363735955828,0.0153838745032481,0.00636031294796587,-0.590134954158676,-0.107898118005364,-0.0667216474171202,0.0556909321667178,0.0437138848941491,0.00288183526710027,0.014526898264857,0.010223847759116,0.0178227258013449
"1991-06-01",-0.337114569794141,0.318756517964587,0.985507705882352,0.0479729813614131,0.00381043273998692,0.0455496809833341,-0.146565123090009,-0.106062472619421,-0.259003649090009,0.0616221038583705,-0.000851777566940286,0.0664006041946161,-0.170381908907988,0.153311341033063,-0.193747482496353,-0.159375771533292,-0.0926007458129595,-0.152180359297791,0.0476186870425433,0.0180636976191102,0.0518087481864941
"1991-07-01",0.144339838064889,-0.116099989280837,0.648363764705882,0.0125543765189275,-0.0138077581440222,0.00918547746725364,-0.211501789760278,-0.224576517289689,-0.448105929054395,0.0317261887880102,-0.0145311835743353,0.0230654276523493,-0.24992786232999,-0.219854619512255,-0.00808991362989925,-0.0178343822268567,-0.0148110931450077,0.0457993015275575,0.00633591528869916,-0.0119178744759409,0.0159475994118928
"1991-08-01",0.393721987993766,-0.242538065631537,0.146656823529412,-0.0147408744763567,-0.0211942252883308,-0.017142228716716,-0.00467967159077887,0.0287172997033378,-0.206576817943721,-0.00461392303115669,0.0130005571547356,-0.00493987326587064,-0.228825735089852,-0.0409022038380023,-0.358549262661534,0.0729458265411232,0.113973359892047,-0.0578083636346772,-0.0154778429617735,-0.00585056135061885,-0.00983056063352966
"1991-09-01",0.317644538456935,0.24045917783563,0.0471661764705897,-0.0206833438645878,-0.0141135240052261,-0.0321004170407053,0.00729236818676404,0.111422910363235,-0.0297535602250007,-0.0178933546494235,-0.020016833833072,-0.0284621142493613,-0.0197616505858339,0.177019121735953,0.0240779452653702,-0.0294094472422346,-0.0349890452483677,-0.00356918636396569,-0.0196956907365443,-0.00742511789260406,-0.0117253541428016
"1991-10-01",0.250922005424548,-0.180033474683176,-0.835974176470588,0.00294824297439386,-0.0164275756592941,0.0120011576298949,0.0443517672013346,0.1726769476131,0.0609122417307465,0.0231199758643949,0.00769944143052512,0.0342785889018234,0.0604471585105581,-0.808830242755049,-0.267653772166819,-0.0202245118422969,-0.0386114235646143,0.0119218731323133,0.00333069370705452,-0.0142145085488638,0.00601120969710477
"1991-11-01",-0.441213523824264,-0.288327229744814,-1.44674752941177,-0.0328096133718385,-0.021870446289493,-0.0308409122509253,0.0735623911954764,0.0732346544895932,-0.132647698451582,-0.0287793082170124,-0.00734345860518961,-0.0219066671102809,-0.677573668529749,-0.260647498851486,0.15111720703087,-0.0720462406920766,-0.0152421155183359,-0.099005517844048,-0.0322907942062669,-0.00635745928852055,-0.0354551011781479
"1991-12-01",0.427307821206558,0.0604373607623569,-1.05391952941176,-0.0470042838473794,-0.0243114134080458,-0.02908148068276,0.202424852281499,0.100973281046204,0.118620339869734,-0.0516842670926361,-0.0512516209766893,-0.0230571573793818,0.344415710750172,0.398998830811106,0.110763536693458,0.264826668670351,0.198311661241583,0.411526328811063,-0.0201864797998235,-0.0190667503158026,-0.0289725332744184
"1992-01-01",-0.476768026592669,0.239772063439774,0.351251117647059,0.0259185683054393,-0.0226890581468144,0.010070694143373,0.180641784291437,0.27432491499732,0.0449131502914369,0.0697370128455062,0.0302803909052252,0.0375208029720535,-0.435557982551775,-0.0560808619089535,-0.185492626614832,-0.126840576353542,-0.0794282016989106,-0.318616179213609,0.010217597754276,-0.0264063408961871,0.00955735228961312
"1992-02-01",0.197293713394166,0.200972666663661,0.36478811764706,0.0284030973827235,0.009718117114574,0.0192309233137345,0.114782494099884,0.43213203204106,0.14977909086459,0.0388126595032712,0.0419923122606043,0.0278380966364945,-0.362001768444996,-0.148717850717545,-0.131070791894019,-0.000296121592114063,0.00369545286136876,-0.0103689536647424,0.0107145808949596,0.0159031828254697,0.0253887108572767
"1992-03-01",1.24311927827283,0.137188888984011,-0.219004176470589,0.0235477909668868,0.0339699920776958,0.0232747334377161,-0.367757095249727,-0.179428101896786,-0.27354574895561,0.0382315722609518,0.0218367755185189,0.0278867988001754,-0.12049155146394,-0.298162603873779,-0.0569861332855387,-0.00275240143530768,-0.036542520232692,0.00593623274430891,0.022912477047986,0.0348460729090558,0.029607739954188
"1992-04-01",0.030374585169659,-0.361118563684317,0.479236411764706,-0.00959869050377447,-0.00402465548511922,-0.0194260357241065,-0.361204730606496,-0.0676891876653193,-0.355924481782966,0.0174867397987638,0.0452396930416167,-0.0114787564456471,0.0128105975787523,-0.625928768077926,-0.325928768077931,0.0345146901144749,-0.0547104069066303,0.0183048345229178,-0.0196605280883309,0.00266091013056132,0.00239419708842154
"1992-05-01",0.7672908961043,0.0679938984886349,-0.484706294117648,-0.01993304935592,-0.0349837880202512,-0.0240371564564748,0.0514634819497581,0.151176620302699,0.186470737949758,-0.00461945735034127,-0.00992262335925385,-0.0180618032462363,-0.216247247050476,0.107719749067337,-0.0511037803444299,-0.0348820050886012,0.11833441761094,0.00319283494403828,-0.030056731693198,-0.0187821904673539,-0.0133273455133491
"1992-06-01",-0.51714365517091,0.168355862514057,-0.359490294117646,-0.0474733931313063,-0.0106127384084851,-0.0257611290810759,0.0885445489995501,0.194679071470139,0.24173789499955,-0.0478397253985269,-0.0185116005431396,-0.00775992083408263,-0.130874270264989,-0.00449759250324594,0.148443583967347,-0.0295173500633589,-0.106621187555515,-0.0277592804062061,-0.0212070549294067,-0.0234706145020503,-0.0416828578801769
"1992-07-01",-0.396951675547322,-0.495383243331086,-1.16967723529412,-0.057418539955233,-0.0191836590321153,-0.0274329723368963,-0.361704817295807,-0.287362419825219,-0.410891831589924,-0.0215419520220903,0.00136296572316648,-0.00627886256475082,0.0766071669054147,0.52233644695125,0.0341011528336007,-0.0727648858376888,-0.0148708937224458,-0.0846817179986915,-0.0258826297593798,-0.00565008763794062,-0.0614744016279522
"1992-08-01",-0.563481467615734,0.392420894527472,-0.382990176470589,-0.0218732033515464,0.00416667049615623,-0.00497376498655581,-0.17556454781975,-0.0663747765256313,-0.301668894172691,-0.0108664241070592,0.0213366188663349,0.0136214919012278,-0.0254815380148539,-0.140902203837904,0.141450737338566,0.125340059291765,0.0943765046674945,-0.0472243831692263,-0.00912186809457757,0.00430158406185048,-0.0205394039762946
"1992-09-01",-0.826045747909384,-0.0439078644872092,3.36018017647059,-0.00677990587990769,-0.0274459933553981,0.0459015764889945,-0.162874868911566,-0.0175681547350961,-0.0587446253233303,-0.0229455603220217,-0.0123889211174735,0.0529219811737427,-0.0453071438903361,-0.307363011191341,-0.0603041876619294,-0.0539027940112106,0.00466945049607348,0.130775970948799,0.0563163117442157,-0.0180710728058932,0.00035690028431138
"1992-10-01",-0.573300080261973,0.110747764632874,3.74768082352941,0.0414534394693637,-0.00608101270864207,0.104085738832705,-0.404207334439595,-0.19564394602783,-0.307408651910184,0.0631564826962946,0.0343764112623259,0.116915590774521,0.13623400174056,0.217742956635846,-0.0410805727759194,-0.115416397678139,-0.0593351551380824,-0.138931253586697,0.112120084395371,0.000655026425386866,0.0380140443244748
"1992-11-01",0.0857922590488253,0.227892687253256,1.37448247058824,0.0651162305811215,0.0232793679979729,0.0814557289450747,-0.0472404514804934,-0.112300817186376,-0.0181831701275523,0.0799516122699858,0.0326002970159095,0.0874761687686195,-0.592800462541248,0.0549703682212168,0.16673507410357,0.110805717540519,-0.00531076030490188,0.107720016166919,0.0793301106287992,0.0245581965846088,0.075509887006069
"1992-12-01",-0.446289124621402,-0.0560645991066629,0.205648470588235,-0.0137830751153493,-0.0210431528375698,-0.0154229849725701,-0.120893203135522,-0.145502747370816,-0.327855688547287,-0.0252606256326333,-0.0431895495497869,0.00678594895431881,0.154684189308972,-0.0853833021160953,0.126381403766258,0.0942090113270104,0.100390580250239,0.148148493213567,-0.0095162015754835,-0.00540712712082288,0.000940977995256601
"1993-01-01",-0.364388891732619,-0.293799814686096,1.36646311764706,0.0335056491708395,-0.00812973383204744,0.013140072929763,-0.131359621085153,0.146620565620729,-0.0827911990851528,0.0583349574122053,0.0470504170350233,0.0331351157649525,-0.27449453045448,0.054874470409046,0.0254627057031676,-0.179147235709716,-0.0960703542639506,-0.156533113748351,0.0122065590540531,0.00158231351939295,0.0346541403070491
"1993-02-01",0.0811185470970456,0.0488124672233008,0.120425117647059,0.0116575419349035,-0.04174760067094,0.0548268855698347,-0.219899876823966,0.0220512591172112,0.0396983179407399,0.0110627556793683,-0.0249883895162946,0.0451281969748944,-0.320657102763994,-0.348717850717548,-0.131070791894019,0.209386110771856,0.0994181502080048,0.156834128950397,0.0559215770653747,-0.0362321961319005,0.0158592919934977
"1993-03-01",-0.405532485528073,0.0604442683090011,-0.175524176470589,-0.0211531666675038,-0.0414767435759752,-0.0188051072075842,-0.401279269830608,-0.207207141477667,-0.10132478853649,-0.0358029158734461,-0.042741052902983,-0.0155752040740249,-0.422430110293939,-0.0825447368009783,-0.141368266212738,0.107714642844591,0.113489839021502,0.120561960078757,-0.023237322389306,-0.0362733648998333,-0.00449977635519697
"1993-04-01",0.00214557801817022,0.0241596954684936,-0.498267588235294,-0.045196247554874,-0.0496267962892372,-0.0525164143131265,-0.209714281339845,0.101748554601331,-0.186486739516316,-0.0272735228222332,-0.014577841907779,-0.0473527617045478,-0.0339970740585475,-0.241546635150725,0.0584533648492687,-0.144811654396615,-0.132065483398945,-0.202148872142825,-0.0560411366435709,-0.0425774258063893,-0.0449461557183335
"1993-05-01",0.19181959072889,0.0748684158708248,0.103728705882353,0.00785707911222013,-0.0132775420491662,0.00702778494796541,-0.171451009020942,-0.187227765668001,0.148066351979058,0.00393625276505753,-0.0115979012178563,0.00810174286286687,-0.0449054113919776,0.107719749067337,0.14889621965557,-0.133908478624359,-0.093454963600513,-0.151408492385257,-0.00232653137092705,-0.0164042377840838,-0.000786193485905042
"1993-06-01",-0.47891487094227,0.0384508902031773,0.502457705882353,0.0158918343143335,-0.0263083379191131,0.0284880537011941,-0.160203547060639,-0.0422790335900517,0.10477978993936,0.0172247624092722,-0.00412200217573818,0.0488865340267177,0.101833699662812,-0.131070791894044,0.021870384576547,0.218599084101921,0.0991278122695645,0.318557514785757,0.0295340551612904,-0.0198375343510304,0.02149705268508
"1993-07-01",-0.178395246136542,-0.155383311522966,0.315218764705883,0.022478865148167,-0.00267769010444125,0.00692680182535357,-0.308418379803738,-0.250587492333149,-0.274116904097855,0.0540271853216121,0.00656396789646403,0.0172071302861467,-0.251720050110986,-0.70423675243945,-0.0924720465570989,-0.201193348333195,-0.0260913382175067,-0.290570175637435,0.0157616062743071,0.00449799045438937,0.0292629676954079
"1993-08-01",0.362777155886366,0.0272270521620318,0.0107618235294121,-0.0103642087084065,-0.0340425840342798,0.00509136793639416,-0.2620149390813,-0.179746107787182,-0.215040225434241,-0.00404657492335967,-0.0196444217036644,0.00134181294402847,-0.236080928826953,-0.0409022038379099,-0.0585492626614345,0.0087364171020452,-0.0594498743040945,0.0687769865446827,0.00693591999160052,-0.0356104032494996,-0.00359984112380568
"1993-09-01",0.0255250748931555,0.059293358740431,-0.402748823529412,-0.0442493677304879,0.0187510669723548,-0.0186230626964252,-0.0969243260949957,-0.0667564019185254,-0.00793287250676042,-0.0366071055500257,0.0397928804251286,0.00722919279234091,0.0669479686560638,0.050445922345063,-0.20249525412553,0.0419613387722663,0.0482812953543534,0.0311200910163014,-0.0169787271587494,0.0284333620940368,-0.0390014086886356
"1993-10-01",-0.141485268196203,0.0729760101856931,0.262049823529411,0.017062398108544,0.024574578567964,0.0149036465196846,0.117355404046375,-0.0268540925418609,0.361381201575787,0.0171363736033942,0.042098285919224,0.0248412798285247,0.236367231886659,0.459934023099344,0.201110493687581,-0.0839028522750299,-0.0606160138203373,-0.106611238207453,0.0162254368576215,0.0259962555224465,0.0249729088369868
"1993-11-01",-0.316438892415095,-0.0830656201363031,0.262858470588235,0.0280180623970817,0.0172569137153929,0.0136876117882346,-0.306521393585733,-0.288708558291616,-0.194590911232792,0.0408443398798882,0.0179749727353119,0.00810976504551628,0.304406980649152,0.312779301757719,0.32454400764008,0.0475793673056415,-0.032772974488068,0.0703777875978071,0.0143876163856562,0.0103710665789895,0.030810343994582
"1993-12-01",-0.118096566178752,0.00462954935883729,-0.0929285294117645,-0.0242068005979796,-0.00117286920428774,-0.01453029214773,-0.0707447241824317,-0.246332423417726,-0.0286853645941968,-0.0256421387745329,-0.0295772202631888,-0.0157296170876805,-0.00577323779322982,-0.143192235652495,0.0685724702298475,-0.0836020519521607,0.0689734043090949,-0.0901181736744284,-0.000856099779468496,0.011996967532647,-0.0166419593905834
"1994-01-01",0.175797959153211,-0.0240363612530771,-0.150194882352941,-0.00670261918884057,0.00939317597889552,0.000751069529103023,0.376832387508457,0.431382576214339,0.201970811508457,0.0134806034321059,0.0413331024454238,-0.0032502034683479,-0.0630552106604763,-0.271698728981655,-0.301110493687532,0.0424570278833623,-0.00825378192885856,0.0267388124837635,-0.000463267480804905,0.00774497339771272,0.00195210839543013
"1994-02-01",0.043216154516626,0.242707606202492,0.308263117647058,-0.0377652051890763,-0.059081865975635,-0.00715627167903534,-0.0869835567104559,-0.231132048769278,-0.0134849899457504,-0.0226444100228318,-0.0421311378901941,-0.00351499624770819,-0.123872395917494,-0.248717850717646,-0.0310707918941295,0.269354476694527,0.116858974494125,0.296209475222499,0.0021341721717466,-0.0489979808685805,-0.0214327867128073
"1994-03-01",-0.123294348703983,-0.0430054155176292,-0.272813176470588,-0.0282372056456635,-0.0248606108740192,-0.0147418874513042,-0.0293857577376877,-0.078181927384747,0.02770042555643,-0.0208354297025466,-0.0282074423889826,-0.00862374871072149,0.0395170197179573,-0.282544736800974,-0.0413682662127387,-0.176372541066617,-0.0520298948890572,-0.224871485049727,-0.016482085862178,-0.0161831363360736,-0.025264302429955
"1994-04-01",-0.22164715754001,0.0542970524318235,0.308246411764706,0.0022583706547056,-0.0249366485602762,0.0162613008109837,-0.100556289447475,0.0679554154937013,-0.0202798786239456,0.0160537674491662,-0.0036764366614815,0.0151832061439527,0.101264329444156,0.174071231922071,-0.125928768077921,-0.0364957775879241,-0.0496140221001174,0.0364661121700459,0.00564397805037605,-0.0178877687759686,0.00213791133065656
"1994-05-01",0.35017841208448,0.184713608793545,0.334777705882353,-0.0132099252913098,0.0085082911766298,-0.0181383280287448,-0.273520462689652,-0.375010290336711,-0.139716172689652,-0.0209801150105419,0.000774688983545288,-0.0205804630773366,0.514786443691622,0.0655286826038351,0.10670515319208,0.0460243651422198,-0.0578684124133729,-0.0291117664109578,-0.015052550044907,0.00476347731178601,-0.0123583103098591
"1994-06-01",-0.22213902272252,-0.441585755737863,-0.238359294117647,-0.0278229026821464,-0.0114500356834692,-0.00583328222220596,0.0608484644757604,0.0633502339463489,0.110409057475761,-0.0297853930990312,0.00861055865306008,0.0228224453848187,0.0672024573843117,0.295502407496758,0.148443583967337,0.0638345511214911,0.124681147752802,0.158402158811514,-0.0108388064521067,-0.00480952331551035,-0.0251904440695259
"1994-07-01",0.211533731210298,0.173498632202645,-0.756656235294118,-0.021771086757523,-0.0434485250651303,-0.00288060582600634,0.0632702146643524,-0.18010186386506,-0.103631275629765,-0.00833259781438735,-0.0494271380434352,-0.00683486953445341,-0.122014566979189,0.164527513414846,0.276292219297191,-0.13270762931212,-0.0419003655321487,-0.182092873341467,-0.00603732461279786,-0.0387240031918905,-0.0322068127193102
"1994-08-01",0.119391893322846,-0.0209713446986989,0.660208823529412,0.0018767295657335,0.0145560103303122,0.00392773623030403,0.00885131763185054,-0.155909601074032,0.00879628127890908,0.00420557105224053,0.0200678989509334,-0.00771277195036834,-0.0656303332084523,-0.156520070910809,-0.0741671297343144,0.0825845612069341,-0.0909616174350044,0.161351616309704,0.00710425767652549,0.0166065910274311,0.00425864397451231
"1994-09-01",-0.118432063321385,0.0904704978952409,-0.230467823529412,-0.0146167254251276,-0.0064994364165101,-0.0166396459846852,-0.0415699243322658,-0.0864295291557955,-0.0276059997440305,-0.0195336138174227,-0.00634797687206756,0.00980553421644004,0.0190951238050669,-0.107363011191239,0.0396958123381604,-0.0440410066821256,0.0347025019322634,-0.0315469446383977,-0.0102092334420333,-0.00059417621329364,-0.00759101112619755
"1994-10-01",-0.180804049614933,0.130434603384384,-0.0515951764705885,-0.0109008687986867,0.010711014329075,-0.0156513794198454,0.00866558923888464,-0.12732360534935,0.160911688768296,0.000451362039095467,0.0229618510149234,-0.0185908786339763,0.16405567030166,-0.351021309218552,0.0901551613696909,-0.011461173412145,-0.0501771396315294,-0.0738214270829947,-0.0240477479989605,0.00812582728512592,-0.0116093636474972
"1994-11-01",-0.352059650925075,-0.0829596635001333,-0.233465529411765,0.0146878088171918,-0.00292957375913211,0.00808510539498474,-0.169747194364154,-0.164947085070036,-0.170829438011212,-0.000383452315511878,0.00283935771081043,0.00833006226941744,0.234092851077151,0.154970368221218,0.06673507410355,0.122114551894893,0.10325619998233,0.186390460929491,0.0107377371335321,-0.000746945000540452,0.0183368127836631
"1994-12-01",0.562025086578428,0.0948774619187869,0.289600470588235,0.0241542108121407,0.00423498593554725,0.0175066279919899,-0.0772846249586017,-0.192411592193896,0.0252354666296336,0.0181303378481628,-0.0264224243652897,0.0272534686926157,0.119155235189771,0.256807764347503,-0.0314275297701322,-0.17791498834192,-0.0253635281440581,-0.352493686655127,0.0255882451754196,0.0148710450731875,0.0313694721209646
"1995-01-01",-0.188249383003799,-0.184382365911407,-0.408298882352941,-0.0281704488775609,-0.00678975879066038,-0.00393470119561707,0.267332487477687,0.212439639183569,0.383027874477687,-0.0315380899683945,0.0149764394688241,-0.00793373942174511,-0.504028613284778,-0.0873165960545499,-0.216728360760432,0.118981723836879,-0.0937335327156677,0.274678593764294,-0.00994206756748197,-0.0102307529838074,-0.0362172926380509
"1995-02-01",-0.155452811651734,-0.156568561577928,-0.282233882352941,-0.0229092019458262,-0.0230169366987951,-0.0101070786144751,-0.169780589314616,-0.260288321373439,-0.14264126254991,-0.0157452083716269,-0.0102755997050921,-0.0237685005246061,-0.518384360708494,0.0934732157460527,0.0111202745695809,-0.0282521161138551,0.0999136772599499,-0.00342848491873113,-0.00503040293154533,-0.017220378026741,-0.0226914141041733
"1995-03-01",-0.603252578299663,-0.124696311640799,-0.221320176470588,-0.0857581313849934,-0.0899482610789852,-0.0356020351607443,0.0845878554772821,0.054291202830223,0.1601735557714,-0.0922209782469488,-0.0972536479832835,-0.0523707658667223,-0.0141515366947418,0.217455263199019,-0.141368266212739,-0.0500831572847107,0.0289197157591709,-0.0078981148713434,-0.0257129389731621,-0.0866095309384629,-0.088767474187216
"1995-04-01",0.0794829064258697,0.0933057114259134,-0.964696588235294,-0.0276415860855542,-0.0865112330045813,0.00692790501876357,0.431832393951075,0.415392213892251,0.427156919774604,-0.027031687894136,-0.0772005899406832,0.0182881487610522,0.198319822807853,0.200644431312775,0.100644431312769,-0.0416381718826342,-0.0866862085688144,-0.241999768729188,-0.00523869297768396,-0.0808730201665892,-0.0323580182089675
"1995-05-01",-0.17324298519438,-0.00292262735944611,0.898643705882353,0.0275813584807698,0.0286519085577708,0.0150788563030353,-0.0625712737156426,-0.0707430163627012,-0.0354488987156426,0.00449473411555993,0.00704924681834886,-0.0038169144031344,0.218419984735223,0.0499108155310297,0.0910872861192597,0.0819074392361099,-0.017137563377991,0.120738136563688,0.012072004745902,0.019030160895796,0.0325238776500179
"1995-06-01",-0.50230241621275,-0.201590115192802,-1.01001329411765,0.00291316731490365,0.00563853134239394,0.00432129191697423,0.0309784470640807,-0.089299040465331,0.0577597830640809,-0.0139736761370291,0.00172917678245747,0.0201358668741174,-0.0568347755590857,-0.088879725430442,-0.035938548959843,-0.0146459404025858,0.0475155352158305,-0.0191430384670491,-0.000969894839301629,0.00146365583500027,-0.00562915555762191
"1995-07-01",-0.411311905142763,0.135784792121743,0.139429764705883,0.0045433451559568,0.0397207036222757,-0.000167380504646577,0.111982629378602,0.0291895698491905,-0.0943398419155153,0.00436172277121137,0.0177462252148669,-0.0124908558755537,-0.24535933231379,0.0957632475605475,-0.0924720465570891,-0.100390230560715,-0.143750159840549,-0.14509233811912,0.00705453487538911,0.0340054633898292,0.00122556729157782
"1995-08-01",0.459942403260737,0.0470309168475932,0.298234823529411,0.0412408293088836,0.0851912806242182,0.0199152526153341,-0.0222325697699894,-0.253086910475872,0.0116189718770694,0.0251042121452422,0.0726682426989341,-0.0230975174914701,-0.0887905573389521,0.0590977961619991,-0.0585492626615544,-0.0599085174350259,-0.0648108355600494,-0.0409355403221563,0.0221543944471895,0.0821879956704602,0.0429518657812933
"1995-09-01",-0.597674283079351,0.00445204270772019,-0.0609868235294118,0.0052110896335426,0.0612817837767438,0.0060113823428247,0.0551259789506942,0.0381813191271645,0.0970048485389295,0.00192218543997669,0.0499971005068289,0.00740656198983913,-0.0645399945549368,-0.449554077654845,-0.20249525412542,-0.101182622212156,-0.0363120414470217,-0.0910253008583877,0.0101599833653946,0.0706343905123866,0.00691674189393641
